Unnamed: 0_x,name,rating_x,reviews,company_type,Head_Quarters,Company_Age,No_of_Employee,Unnamed: 0_y,company description,rating_y,review,salaries,no. of job opening
52,Asian Paints,4.3,(3.8k Reviews),Public,"Mumbai,Maharashtra + 283 more",80 years old,5k-10k employees (India),449,Chemicals | 10k-50k Employees | Public | 81 years old | Mumbai +375 more,4.1,5.5k Reviews,20.7k Salaries,132 Jobs
54,ITC,3.9,(6k Reviews),Public,"Kolkata,West Bengal + 200 more",47 years old,10k-50k employees (India),64,FMCG | 10k-50k Employees | Public | 48 years old | Kolkata +273 more,3.9,4.6k Reviews,22.6k Salaries,83 Jobs
54,ITC,3.9,(6k Reviews),Public,"Kolkata,West Bengal + 200 more",47 years old,10k-50k employees (India),264,FMCG | 10k-50k Employees | Public | 48 years old | Kolkata +273 more,3.9,4.6k Reviews,22.6k Salaries,83 Jobs
54,ITC,3.9,(6k Reviews),Public,"Kolkata,West Bengal + 200 more",47 years old,10k-50k employees (India),464,FMCG | 10k-50k Employees | Public | 48 years old | Kolkata +273 more,3.9,4.6k Reviews,22.6k Salaries,83 Jobs
56,NTT DATA,3.9,(6.4k Reviews),Private,"Chiyoda City,Tokyo + 31 more",34 years old,10k-50k employees (India),52,IT Services & Consulting | 10k-50k Employees | 35 years old | Chiyoda City +45 more,4.0,5.2k Reviews,49.2k Salaries,131 Jobs
56,NTT DATA,3.9,(6.4k Reviews),Private,"Chiyoda City,Tokyo + 31 more",34 years old,10k-50k employees (India),252,IT Services & Consulting | 10k-50k Employees | 35 years old | Chiyoda City +45 more,4.0,5.2k Reviews,49.2k Salaries,131 Jobs
56,NTT DATA,3.9,(6.4k Reviews),Private,"Chiyoda City,Tokyo + 31 more",34 years old,10k-50k employees (India),452,IT Services & Consulting | 10k-50k Employees | 35 years old | Chiyoda City +45 more,4.0,5.2k Reviews,49.2k Salaries,131 Jobs
58,Zydus Cadila,4.1,(3.9k Reviews),Public,"Ahmedabad, India + 124 more",70 years old,10k-50k employees (India),94,Pharma | 10k-50k Employees | Public | 71 years old | Ahmedabad +121 more,4.2,3.8k Reviews,14.5k Salaries,48 Jobs
58,Zydus Cadila,4.1,(3.9k Reviews),Public,"Ahmedabad, India + 124 more",70 years old,10k-50k employees (India),294,Pharma | 10k-50k Employees | Public | 71 years old | Ahmedabad +121 more,4.2,3.8k Reviews,14.5k Salaries,48 Jobs
58,Zydus Cadila,4.1,(3.9k Reviews),Public,"Ahmedabad, India + 124 more",70 years old,10k-50k employees (India),494,Pharma | 10k-50k Employees | Public | 71 years old | Ahmedabad +121 more,4.2,3.8k Reviews,14.5k Salaries,48 Jobs
59,OPPO,4.0,(3.1k Reviews),Public,"Dongguan,Guangdong + 288 more",18 years old,10k-50k employees (India),81,Consumer Electronics & Appliances | 10k-50k Employees | Public | 19 years old | Dongguan +351 more,3.9,4k Reviews,14.7k Salaries,19 Jobs
59,OPPO,4.0,(3.1k Reviews),Public,"Dongguan,Guangdong + 288 more",18 years old,10k-50k employees (India),281,Consumer Electronics & Appliances | 10k-50k Employees | Public | 19 years old | Dongguan +351 more,3.9,4k Reviews,14.7k Salaries,19 Jobs
59,OPPO,4.0,(3.1k Reviews),Public,"Dongguan,Guangdong + 288 more",18 years old,10k-50k employees (India),481,Consumer Electronics & Appliances | 10k-50k Employees | Public | 19 years old | Dongguan +351 more,3.9,4k Reviews,14.7k Salaries,19 Jobs
60,Bajaj Finance,4.2,(3k Reviews),Private,"Pune,Maharashtra + 534 more",35 years old,1k-5k employees (India),62,NBFC | 10k-50k Employees | 36 years old | Pune +698 more,4.1,4.8k Reviews,19k Salaries,85 Jobs
60,Bajaj Finance,4.2,(3k Reviews),Private,"Pune,Maharashtra + 534 more",35 years old,1k-5k employees (India),262,NBFC | 10k-50k Employees | 36 years old | Pune +698 more,4.1,4.8k Reviews,19k Salaries,85 Jobs
60,Bajaj Finance,4.2,(3k Reviews),Private,"Pune,Maharashtra + 534 more",35 years old,1k-5k employees (India),462,NBFC | 10k-50k Employees | 36 years old | Pune +698 more,4.1,4.8k Reviews,19k Salaries,85 Jobs
61,EXL Service,3.8,(3.9k Reviews),Private,"New York,New York + 28 more",23 years old,10k-50k employees (India),55,Analytics & KPO | 10k-50k Employees | 24 years old | New York City +37 more,3.8,5.1k Reviews,32.3k Salaries,431 Jobs
61,EXL Service,3.8,(3.9k Reviews),Private,"New York,New York + 28 more",23 years old,10k-50k employees (India),255,Analytics & KPO | 10k-50k Employees | 24 years old | New York City +37 more,3.8,5.1k Reviews,32.3k Salaries,431 Jobs
61,EXL Service,3.8,(3.9k Reviews),Private,"New York,New York + 28 more",23 years old,10k-50k employees (India),455,Analytics & KPO | 10k-50k Employees | 24 years old | New York City +37 more,3.8,5.1k Reviews,32.3k Salaries,431 Jobs
65,Udaan,4.2,(2.9k Reviews),Private,Bangalore + 266 more,6 years old,1k-5k employees (India),58,Internet | 1k-5k Employees | Indian Unicorn | 7 years old | Bangalore +328 more,4.0,5k Reviews,19.4k Salaries,295 Jobs
65,Udaan,4.2,(2.9k Reviews),Private,Bangalore + 266 more,6 years old,1k-5k employees (India),258,Internet | 1k-5k Employees | Indian Unicorn | 7 years old | Bangalore +328 more,4.0,5k Reviews,19.4k Salaries,295 Jobs
65,Udaan,4.2,(2.9k Reviews),Private,Bangalore + 266 more,6 years old,1k-5k employees (India),458,Internet | 1k-5k Employees | Indian Unicorn | 7 years old | Bangalore +328 more,4.0,5k Reviews,19.4k Salaries,295 Jobs
66,Ashok Leyland,4.1,(3.5k Reviews),Public,"Chennai,Tamil Nadu + 170 more",74 years old,10k-50k employees (India),86,Automobile | 10k-50k Employees | Public | 75 years old | Chennai +195 more,4.1,3.9k Reviews,19.2k Salaries,1 Jobs
66,Ashok Leyland,4.1,(3.5k Reviews),Public,"Chennai,Tamil Nadu + 170 more",74 years old,10k-50k employees (India),286,Automobile | 10k-50k Employees | Public | 75 years old | Chennai +195 more,4.1,3.9k Reviews,19.2k Salaries,1 Jobs
66,Ashok Leyland,4.1,(3.5k Reviews),Public,"Chennai,Tamil Nadu + 170 more",74 years old,10k-50k employees (India),486,Automobile | 10k-50k Employees | Public | 75 years old | Chennai +195 more,4.1,3.9k Reviews,19.2k Salaries,1 Jobs
67,Future Group,4.1,(8.9k Reviews),Private,"Mumbai,Maharashtra + 184 more",9 years old,50k-1 Lakh employees (India),120,Retail | 10k-50k Employees | Conglomerate | 10 years old | Mumbai +197 more,4.2,3.1k Reviews,12.9k Salaries,16 Jobs
67,Future Group,4.1,(8.9k Reviews),Private,"Mumbai,Maharashtra + 184 more",9 years old,50k-1 Lakh employees (India),320,Retail | 10k-50k Employees | Conglomerate | 10 years old | Mumbai +197 more,4.2,3.1k Reviews,12.9k Salaries,16 Jobs
67,Future Group,4.1,(8.9k Reviews),Private,"Mumbai,Maharashtra + 184 more",9 years old,50k-1 Lakh employees (India),520,Retail | 10k-50k Employees | Conglomerate | 10 years old | Mumbai +197 more,4.2,3.1k Reviews,12.9k Salaries,16 Jobs
69,UltraTech Cement,4.2,(3.1k Reviews),Public,"Mumbai,Maharashtra + 272 more",39 years old,10k-50k employees (India),57,Building Material | 10k-50k Employees | Public | 40 years old | Mumbai +393 more,4.2,5k Reviews,20.4k Salaries,10 Jobs
69,UltraTech Cement,4.2,(3.1k Reviews),Public,"Mumbai,Maharashtra + 272 more",39 years old,10k-50k employees (India),257,Building Material | 10k-50k Employees | Public | 40 years old | Mumbai +393 more,4.2,5k Reviews,20.4k Salaries,10 Jobs
69,UltraTech Cement,4.2,(3.1k Reviews),Public,"Mumbai,Maharashtra + 272 more",39 years old,10k-50k employees (India),457,Building Material | 10k-50k Employees | Public | 40 years old | Mumbai +393 more,4.2,5k Reviews,20.4k Salaries,10 Jobs
71,Apollo Hospitals,4.0,(4.3k Reviews),Public,"Chennai,Tamil Nadu + 149 more",39 years old,50k-1 Lakh employees (India),92,Healthcare | 50k-1 Lakh Employees | Public | 40 years old | Chennai +169 more,4.1,3.8k Reviews,16k Salaries,46 Jobs
71,Apollo Hospitals,4.0,(4.3k Reviews),Public,"Chennai,Tamil Nadu + 149 more",39 years old,50k-1 Lakh employees (India),292,Healthcare | 50k-1 Lakh Employees | Public | 40 years old | Chennai +169 more,4.1,3.8k Reviews,16k Salaries,46 Jobs
71,Apollo Hospitals,4.0,(4.3k Reviews),Public,"Chennai,Tamil Nadu + 149 more",39 years old,50k-1 Lakh employees (India),492,Healthcare | 50k-1 Lakh Employees | Public | 40 years old | Chennai +169 more,4.1,3.8k Reviews,16k Salaries,46 Jobs
72,BYJU'S,3.6,(6.3k Reviews),Private,Bangalore + 116 more,11 years old,1k-5k employees (India),22,EdTech | 1k-5k Employees | Indian Unicorn | 12 years old | Bangalore +287 more,3.2,12.5k Reviews,49.7k Salaries,932 Jobs
72,BYJU'S,3.6,(6.3k Reviews),Private,Bangalore + 116 more,11 years old,1k-5k employees (India),222,EdTech | 1k-5k Employees | Indian Unicorn | 12 years old | Bangalore +287 more,3.2,12.5k Reviews,49.7k Salaries,932 Jobs
72,BYJU'S,3.6,(6.3k Reviews),Private,Bangalore + 116 more,11 years old,1k-5k employees (India),422,EdTech | 1k-5k Employees | Indian Unicorn | 12 years old | Bangalore +287 more,3.2,12.5k Reviews,49.7k Salaries,932 Jobs
74,Paytm,3.7,(3.4k Reviews),Private,Noida + 200 more,12 years old,10k-50k employees (India),60,FinTech | 5k-10k Employees | Public | 13 years old | Noida +270 more,3.5,4.8k Reviews,27.3k Salaries,547 Jobs
74,Paytm,3.7,(3.4k Reviews),Private,Noida + 200 more,12 years old,10k-50k employees (India),260,FinTech | 5k-10k Employees | Public | 13 years old | Noida +270 more,3.5,4.8k Reviews,27.3k Salaries,547 Jobs
74,Paytm,3.7,(3.4k Reviews),Private,Noida + 200 more,12 years old,10k-50k employees (India),460,FinTech | 5k-10k Employees | Public | 13 years old | Noida +270 more,3.5,4.8k Reviews,27.3k Salaries,547 Jobs
78,Vivo,4.1,(2.7k Reviews),Private,"Gurgaon/Gurugram,Haryana + 289 more",13 years old,5k-10k employees (India),89,Consumer Electronics & Appliances | 5k-10k Employees | Conglomerate | 14 years old | Gurgaon/Gurugram +351 more,4.0,3.8k Reviews,14.6k Salaries,8 Jobs
78,Vivo,4.1,(2.7k Reviews),Private,"Gurgaon/Gurugram,Haryana + 289 more",13 years old,5k-10k employees (India),289,Consumer Electronics & Appliances | 5k-10k Employees | Conglomerate | 14 years old | Gurgaon/Gurugram +351 more,4.0,3.8k Reviews,14.6k Salaries,8 Jobs
78,Vivo,4.1,(2.7k Reviews),Private,"Gurgaon/Gurugram,Haryana + 289 more",13 years old,5k-10k employees (India),489,Consumer Electronics & Appliances | 5k-10k Employees | Conglomerate | 14 years old | Gurgaon/Gurugram +351 more,4.0,3.8k Reviews,14.6k Salaries,8 Jobs
79,Aurobindo Pharma,4.1,(2.8k Reviews),Public,"Hyderabad/Secunderabad,Telangana + 42 more",36 years old,1k-5k employees (India),90,Pharma | 10k-50k Employees | Public | 37 years old | Hyderabad/Secunderabad +55 more,4.0,3.8k Reviews,21.3k Salaries,8 Jobs
79,Aurobindo Pharma,4.1,(2.8k Reviews),Public,"Hyderabad/Secunderabad,Telangana + 42 more",36 years old,1k-5k employees (India),290,Pharma | 10k-50k Employees | Public | 37 years old | Hyderabad/Secunderabad +55 more,4.0,3.8k Reviews,21.3k Salaries,8 Jobs
79,Aurobindo Pharma,4.1,(2.8k Reviews),Public,"Hyderabad/Secunderabad,Telangana + 42 more",36 years old,1k-5k employees (India),490,Pharma | 10k-50k Employees | Public | 37 years old | Hyderabad/Secunderabad +55 more,4.0,3.8k Reviews,21.3k Salaries,8 Jobs
81,Nokia,4.3,(2.8k Reviews),Private,"Espoo,Southern Finland + 160 more",157 years old,10k-50k employees (India),695,Hardware & Networking | 10k-50k Employees | Forbes Global 2000 | 158 years old | Espoo +142 more,4.2,1.7k Reviews,18.5k Salaries,26 Jobs
82,PwC,3.6,(2.7k Reviews),Partnership,London + 57 more,24 years old,5k-10k employees (India),44,Accounting & Auditing | 10k-50k Employees | Conglomerate | 143 years old | London +78 more,3.7,5.9k Reviews,65.7k Salaries,541 Jobs
82,PwC,3.6,(2.7k Reviews),Partnership,London + 57 more,24 years old,5k-10k employees (India),244,Accounting & Auditing | 10k-50k Employees | Conglomerate | 143 years old | London +78 more,3.7,5.9k Reviews,65.7k Salaries,541 Jobs
82,PwC,3.6,(2.7k Reviews),Partnership,London + 57 more,24 years old,5k-10k employees (India),444,Accounting & Auditing | 10k-50k Employees | Conglomerate | 143 years old | London +78 more,3.7,5.9k Reviews,65.7k Salaries,541 Jobs
83,Oyo Rooms,3.5,(2.7k Reviews),Private,Gurgaon + 98 more,9 years old,1k-5k employees (India),114,Hospitality | 1k-5k Employees | Indian Unicorn | 10 years old | Gurgaon +110 more,3.4,3.2k Reviews,25k Salaries,166 Jobs
83,Oyo Rooms,3.5,(2.7k Reviews),Private,Gurgaon + 98 more,9 years old,1k-5k employees (India),314,Hospitality | 1k-5k Employees | Indian Unicorn | 10 years old | Gurgaon +110 more,3.4,3.2k Reviews,25k Salaries,166 Jobs
83,Oyo Rooms,3.5,(2.7k Reviews),Private,Gurgaon + 98 more,9 years old,1k-5k employees (India),514,Hospitality | 1k-5k Employees | Indian Unicorn | 10 years old | Gurgaon +110 more,3.4,3.2k Reviews,25k Salaries,166 Jobs
84,Siemens,4.1,(2.6k Reviews),Public,Munich + 90 more,30 years old,1k-5k employees (India),93,Power | 5k-10k Employees | Public | 176 years old | Munich +114 more,4.2,3.8k Reviews,27.2k Salaries,1.3k Jobs
84,Siemens,4.1,(2.6k Reviews),Public,Munich + 90 more,30 years old,1k-5k employees (India),293,Power | 5k-10k Employees | Public | 176 years old | Munich +114 more,4.2,3.8k Reviews,27.2k Salaries,1.3k Jobs
84,Siemens,4.1,(2.6k Reviews),Public,Munich + 90 more,30 years old,1k-5k employees (India),493,Power | 5k-10k Employees | Public | 176 years old | Munich +114 more,4.2,3.8k Reviews,27.2k Salaries,1.3k Jobs
85,TVS Motor,4.1,(2.7k Reviews),Public,"Chennai,Tamil Nadu + 214 more",43 years old,5k-10k employees (India),111,Automobile | 10k-50k Employees | Public | 44 years old | Chennai +250 more,4.0,3.3k Reviews,14.5k Salaries,51 Jobs
85,TVS Motor,4.1,(2.7k Reviews),Public,"Chennai,Tamil Nadu + 214 more",43 years old,5k-10k employees (India),311,Automobile | 10k-50k Employees | Public | 44 years old | Chennai +250 more,4.0,3.3k Reviews,14.5k Salaries,51 Jobs
85,TVS Motor,4.1,(2.7k Reviews),Public,"Chennai,Tamil Nadu + 214 more",43 years old,5k-10k employees (India),511,Automobile | 10k-50k Employees | Public | 44 years old | Chennai +250 more,4.0,3.3k Reviews,14.5k Salaries,51 Jobs
87,eClerx,3.6,(2.4k Reviews),Public,"Mumbai,Maharashtra + 15 more",22 years old,5k-10k employees (India),91,IT Services & Consulting | 10k-50k Employees | Public | 23 years old | Mumbai +16 more,3.5,3.8k Reviews,25.6k Salaries,61 Jobs
87,eClerx,3.6,(2.4k Reviews),Public,"Mumbai,Maharashtra + 15 more",22 years old,5k-10k employees (India),291,IT Services & Consulting | 10k-50k Employees | Public | 23 years old | Mumbai +16 more,3.5,3.8k Reviews,25.6k Salaries,61 Jobs
87,eClerx,3.6,(2.4k Reviews),Public,"Mumbai,Maharashtra + 15 more",22 years old,5k-10k employees (India),491,IT Services & Consulting | 10k-50k Employees | Public | 23 years old | Mumbai +16 more,3.5,3.8k Reviews,25.6k Salaries,61 Jobs
88,JP Morgan Chase,4.1,(2.4k Reviews),Private,"New York,New York + 16 more",22 years old,10k-50k employees (India),67,10k-50k Employees | Forbes Global 2000 | 23 years old | New York +29 more,4.2,4.4k Reviews,60.6k Salaries,1.1k Jobs
88,JP Morgan Chase,4.1,(2.4k Reviews),Private,"New York,New York + 16 more",22 years old,10k-50k employees (India),267,10k-50k Employees | Forbes Global 2000 | 23 years old | New York +29 more,4.2,4.4k Reviews,60.6k Salaries,1.1k Jobs
88,JP Morgan Chase,4.1,(2.4k Reviews),Private,"New York,New York + 16 more",22 years old,10k-50k employees (India),467,10k-50k Employees | Forbes Global 2000 | 23 years old | New York +29 more,4.2,4.4k Reviews,60.6k Salaries,1.1k Jobs
89,Max Life Insurance,4.2,(2.4k Reviews),"Gurgaon/Gurugram,Haryana + 233 more",22 years old,10k-50k employees (India),,85,Insurance | 10k-50k Employees | 23 years old | Gurgaon/Gurugram +347 more,4.1,3.9k Reviews,15.6k Salaries,532 Jobs
89,Max Life Insurance,4.2,(2.4k Reviews),"Gurgaon/Gurugram,Haryana + 233 more",22 years old,10k-50k employees (India),,285,Insurance | 10k-50k Employees | 23 years old | Gurgaon/Gurugram +347 more,4.1,3.9k Reviews,15.6k Salaries,532 Jobs
89,Max Life Insurance,4.2,(2.4k Reviews),"Gurgaon/Gurugram,Haryana + 233 more",22 years old,10k-50k employees (India),,485,Insurance | 10k-50k Employees | 23 years old | Gurgaon/Gurugram +347 more,4.1,3.9k Reviews,15.6k Salaries,532 Jobs
90,Hero MotoCorp,4.2,(2.4k Reviews),Public,"Gurgaon/Gurugram,Haryana + 234 more",38 years old,5k-10k employees (India),99,Automobile | 5k-10k Employees | Public | 39 years old | Gurgaon/Gurugram +291 more,4.2,3.6k Reviews,14.5k Salaries,7 Jobs
90,Hero MotoCorp,4.2,(2.4k Reviews),Public,"Gurgaon/Gurugram,Haryana + 234 more",38 years old,5k-10k employees (India),299,Automobile | 5k-10k Employees | Public | 39 years old | Gurgaon/Gurugram +291 more,4.2,3.6k Reviews,14.5k Salaries,7 Jobs
90,Hero MotoCorp,4.2,(2.4k Reviews),Public,"Gurgaon/Gurugram,Haryana + 234 more",38 years old,5k-10k employees (India),499,Automobile | 5k-10k Employees | Public | 39 years old | Gurgaon/Gurugram +291 more,4.2,3.6k Reviews,14.5k Salaries,7 Jobs
91,Cyient,3.7,(2.3k Reviews),Public,"Hyderabad/Secunderabad,Telangana + 25 more",31 years old,10k-50k employees (India),105,IT Services & Consulting | 10k-50k Employees | Public | 32 years old | Hyderabad/Secunderabad +27 more,3.7,3.4k Reviews,24.6k Salaries,288 Jobs
91,Cyient,3.7,(2.3k Reviews),Public,"Hyderabad/Secunderabad,Telangana + 25 more",31 years old,10k-50k employees (India),305,IT Services & Consulting | 10k-50k Employees | Public | 32 years old | Hyderabad/Secunderabad +27 more,3.7,3.4k Reviews,24.6k Salaries,288 Jobs
91,Cyient,3.7,(2.3k Reviews),Public,"Hyderabad/Secunderabad,Telangana + 25 more",31 years old,10k-50k employees (India),505,IT Services & Consulting | 10k-50k Employees | Public | 32 years old | Hyderabad/Secunderabad +27 more,3.7,3.4k Reviews,24.6k Salaries,288 Jobs
93,Hyundai Motor,4.1,(3.1k Reviews),Private,Seoul + 200 more,55 years old,5k-10k employees (India),109,Automobile | 10k-50k Employees | Fortune India 500 | 56 years old | Seoul +247 more,4.3,3.3k Reviews,13.8k Salaries,18 Jobs
93,Hyundai Motor,4.1,(3.1k Reviews),Private,Seoul + 200 more,55 years old,5k-10k employees (India),309,Automobile | 10k-50k Employees | Fortune India 500 | 56 years old | Seoul +247 more,4.3,3.3k Reviews,13.8k Salaries,18 Jobs
93,Hyundai Motor,4.1,(3.1k Reviews),Private,Seoul + 200 more,55 years old,5k-10k employees (India),509,Automobile | 10k-50k Employees | Fortune India 500 | 56 years old | Seoul +247 more,4.3,3.3k Reviews,13.8k Salaries,18 Jobs
94,Bandhan Bank,3.9,(2.5k Reviews),Public,"Kolkata,West Bengal + 417 more",21 years old,10k-50k employees (India),61,Banking | 50k-1 Lakh Employees | Public | 22 years old | Kolkata +660 more,3.8,4.8k Reviews,18k Salaries,21 Jobs
94,Bandhan Bank,3.9,(2.5k Reviews),Public,"Kolkata,West Bengal + 417 more",21 years old,10k-50k employees (India),261,Banking | 50k-1 Lakh Employees | Public | 22 years old | Kolkata +660 more,3.8,4.8k Reviews,18k Salaries,21 Jobs
94,Bandhan Bank,3.9,(2.5k Reviews),Public,"Kolkata,West Bengal + 417 more",21 years old,10k-50k employees (India),461,Banking | 50k-1 Lakh Employees | Public | 22 years old | Kolkata +660 more,3.8,4.8k Reviews,18k Salaries,21 Jobs
95,Atos Syntel,3.7,(3.8k Reviews),Private,"Troy,Michigan + 14 more",42 years old,10k-50k employees (India),117,IT Services & Consulting | 5k-10k Employees | 43 years old | Troy +16 more,3.6,3.2k Reviews,34.1k Salaries,29 Jobs
95,Atos Syntel,3.7,(3.8k Reviews),Private,"Troy,Michigan + 14 more",42 years old,10k-50k employees (India),317,IT Services & Consulting | 5k-10k Employees | 43 years old | Troy +16 more,3.6,3.2k Reviews,34.1k Salaries,29 Jobs
95,Atos Syntel,3.7,(3.8k Reviews),Private,"Troy,Michigan + 14 more",42 years old,10k-50k employees (India),517,IT Services & Consulting | 5k-10k Employees | 43 years old | Troy +16 more,3.6,3.2k Reviews,34.1k Salaries,29 Jobs
96,Oracle,3.8,(2.9k Reviews),Public,"Redwood City,California + 26 more",45 years old,10k-50k employees (India),88,Software Product | 50k-1 Lakh Employees | Public | 46 years old | Austin +37 more,3.9,3.9k Reviews,50.1k Salaries,221 Jobs
96,Oracle,3.8,(2.9k Reviews),Public,"Redwood City,California + 26 more",45 years old,10k-50k employees (India),288,Software Product | 50k-1 Lakh Employees | Public | 46 years old | Austin +37 more,3.9,3.9k Reviews,50.1k Salaries,221 Jobs
